CustomerKey;FullName;Sex;BirthDate;Age;YearlyIncome;TotalChildren;City;CountryRegionName;DateFirstPurchase
23870;Elijah Henderson;Male;1975-12-13;49;70000,00;3;Salem;United States;2023-12-21
23871;Bailey Richardson;Female;1975-11-29;49;70000,00;3;W. Linn;United States;2023-12-10
23872;Matthew Garcia;Male;1975-09-19;49;70000,00;4;Woodburn;United States;2023-12-19
23873;Nicole Miller;Female;1976-04-15;48;80000,00;2;Spring Valley;United States;2023-12-07
23874;Abigail Cook;Female;1978-04-10;46;50000,00;2;Beaverton;United States;2023-10-30
23875;Sean Green;Male;1971-11-17;53;60000,00;3;Tacoma;United States;2023-11-24
23876;David Henderson;Male;1971-12-12;53;80000,00;3;San Gabriel;United States;2023-10-03
23877;Katherine Morris;Female;1971-11-18;53;60000,00;0;San Diego;United States;2023-11-29
23878;Chloe Wood;Female;1977-08-03;47;60000,00;0;San Francisco;United States;2023-12-07
23879;Amber Gonzalez;Female;1971-08-22;53;60000,00;0;Port Hammond;Canada;2023-03-29
23880;Noah Patterson;Male;1971-07-25;53;60000,00;0;Long Beach;United States;2023-12-04
23881;Joshua Martinez;Male;1974-12-15;50;80000,00;3;Los Angeles;United States;2023-12-01
23882;Alexia Butler;Female;1974-10-07;50;80000,00;3;National City;United States;2023-12-11
23883;Jackson Russell;Male;1980-11-18;44;80000,00;3;Oakland;United States;2023-12-24
23884;Ethan Ross;Male;1974-09-20;50;80000,00;3;Santa Cruz;United States;2023-12-28
23885;Angela Morris;Female;1974-12-04;50;80000,00;3;Spring Valley;United States;2023-12-22
23886;Sean Stewart;Male;1975-06-15;49;80000,00;3;West Covina;United States;2023-12-04
23887;Mason Carter;Male;1971-03-01;53;40000,00;0;Bellingham;United States;2023-12-03
23888;Edward Clark;Male;1976-08-06;48;50000,00;3;Woodland Hills;United States;2023-03-06
23889;Sean Carter;Male;1970-10-25;54;50000,00;3;Walla Walla;United States;2023-12-22
23890;Haley Cox;Female;1970-10-31;54;50000,00;3;Concord;United States;2023-08-25
23891;Jack Jenkins;Male;1976-09-30;48;50000,00;3;Milwaukie;United States;2023-06-06
23892;Olivia Bailey;Female;1982-02-10;42;50000,00;3;Langley;Canada;2023-06-05
23893;Zachary Clark;Male;1970-08-29;54;50000,00;3;Metchosin;Canada;2023-06-17
23894;Bryan Ramirez;Male;1971-01-19;53;50000,00;3;Issaquah;United States;2023-03-17
23895;Nicole Powell;Female;1970-10-12;54;60000,00;0;Corvallis;United States;2023-12-07
23896;Megan Peterson;Female;1970-01-18;54;40000,00;0;Olympia;United States;2023-12-15
23897;Katrina Chapman;Female;1978-03-08;46;10000,00;3;Bonn;Germany;2023-03-14
23898;Shawna Rai;Female;1972-08-05;52;10000,00;4;Braunschweig;Germany;2023-07-14
23899;Lindsey Nath;Female;1984-01-20;40;10000,00;4;Dunkerque;France;2023-10-27
23900;Rafael Yang;Male;1983-10-05;41;20000,00;1;Frankfurt;Germany;2023-08-22
23901;Max Gutierrez;Male;1973-01-13;51;30000,00;1;Suresnes;France;2023-10-01
23902;Julie Kumar;Female;1984-01-20;40;30000,00;1;Berlin;Germany;2023-08-15
23903;Harold Subram;Male;1973-03-30;51;30000,00;1;Ingolstadt;Germany;2023-08-06
23904;Haley Washington;Female;1973-03-20;51;30000,00;1;Gateshead;United Kingdom;2023-04-19
23905;Jose Zhang;Male;1972-11-29;52;30000,00;1;Erlangen;Germany;2023-08-20
23906;Alan Ma;Male;1978-10-18;46;40000,00;0;München;Germany;2023-04-10
23907;Hector Navarro;Male;1973-01-05;51;40000,00;0;London;United Kingdom;2023-05-05
23908;Max Sanz;Male;1977-11-14;47;30000,00;1;Colombes;France;2023-11-27
23909;Todd Lin;Male;1972-04-04;52;30000,00;1;Paris;France;2023-11-12
23910;Gabriel Perry;Male;1971-03-04;53;10000,00;4;Ingolstadt;Germany;2023-04-07
23911;Priscilla Sharma;Female;1981-10-11;43;20000,00;2;Lille;France;2023-09-08
23912;Arthur Sanchez;Male;1971-01-11;53;20000,00;2;Kassel;Germany;2023-11-02
23913;Riley Cooper;Female;1970-11-09;54;20000,00;2;Chatou;France;2023-12-30
23914;Tonya Sharma;Female;1975-09-21;49;20000,00;2;Bonn;Germany;2023-09-05
23915;Lawrence Serrano;Male;1975-02-16;49;20000,00;2;Berlin;Germany;2023-11-30
23916;Ruben Serrano;Male;1974-06-04;50;10000,00;4;Frankfurt am Main;Germany;2023-08-30
23917;Carrie Carlson;Female;1968-10-25;56;20000,00;3;Hamburg;Germany;2023-08-08
23918;Kendra Navarro;Female;1974-03-04;50;20000,00;3;Villeneuve-d'Ascq;France;2023-03-19
23919;Jordan Parker;Female;1938-01-13;86;10000,00;4;Roubaix;France;2023-07-01
23920;Arthur Ruiz;Male;1972-01-24;52;40000,00;0;Paris;France;2023-04-19
23921;Charles Lee;Male;1971-08-06;53;40000,00;0;Erlangen;Germany;2023-04-11
23922;Cody Richardson;Male;1972-01-15;52;40000,00;0;Neunkirchen;Germany;2023-04-29
23923;Alejandro Sun;Male;1977-11-08;47;40000,00;0;Cheltenham;United Kingdom;2023-06-16
23924;Amber Wright;Female;1972-06-11;52;40000,00;0;Esher-Molesey;United Kingdom;2023-06-04
23925;Marie Torres;Female;1970-12-22;54;40000,00;1;München;Germany;2023-05-02
23926;Lydia Weber;Female;1970-10-06;54;40000,00;1;Sulzbach Taunus;Germany;2023-06-29
23927;Seth Collins;Male;1969-11-09;55;30000,00;2;Bobigny;France;2023-08-17
23928;Jaclyn Ye;Female;1969-10-05;55;30000,00;2;Orleans;France;2023-04-07
23929;Kristin Xie;Female;1969-11-06;55;30000,00;2;Pantin;France;2023-09-18
23930;Meagan Arun;Female;1975-10-10;49;40000,00;1;Gloucestershire;United Kingdom;2023-06-11
23931;Reginald Ruiz;Male;1968-11-29;56;30000,00;2;Dunkerque;France;2024-01-22
23932;Carrie Jiménez;Female;1969-03-31;55;30000,00;3;Verrieres Le Buisson;France;2023-11-27
23933;Sabrina Carlson;Female;1969-01-31;55;30000,00;3;Darmstadt;Germany;2023-08-09
23934;Bonnie Andersen;Female;1983-10-14;41;20000,00;0;Colomiers;France;2024-01-25
23935;Alexis Barnes;Female;1981-10-21;43;10000,00;0;Oxford;United Kingdom;2023-07-09
23936;Monique Vazquez;Female;1984-08-15;40;20000,00;4;Bobigny;France;2023-06-01
23937;Eddie Ruiz;Male;1984-09-22;40;20000,00;5;Bonn;Germany;2023-02-19
23938;Harold Madan;Male;1969-03-31;55;40000,00;1;Billericay;United Kingdom;2023-06-11
23939;Jodi Nara;Female;1967-12-21;57;40000,00;1;Colomiers;France;2023-04-06
23940;Dominic Perez;Male;1968-01-11;56;40000,00;1;High Wycombe;United Kingdom;2023-06-21
23941;Eduardo Anderson;Male;1984-05-19;40;30000,00;3;Darmstadt;Germany;2023-01-28
23942;Rafael Goel;Male;1984-05-12;40;30000,00;4;Ingolstadt;Germany;2023-06-11
23943;Cindy Subram;Female;1983-09-21;41;30000,00;4;London;United Kingdom;2023-11-28
23944;Jenny Wu;Female;1983-07-08;41;30000,00;4;Stoke-on-Trent;United Kingdom;2023-04-02
23945;Nicolas Black;Male;1984-02-20;40;30000,00;5;York;United Kingdom;2023-10-09
23946;Kelli Luo;Female;1983-05-02;41;30000,00;0;Neunkirchen;Germany;2023-10-20
23947;Autumn Liang;Female;1982-10-06;42;30000,00;0;Paderborn;Germany;2023-11-26
23948;Katelyn Rivera;Female;1981-08-26;43;20000,00;0;Bury;United Kingdom;2023-11-15
23949;Kelvin Deng;Male;1981-10-05;43;20000,00;0;Courbevoie;France;2023-04-23
23950;Roger Zhou;Male;1980-11-08;44;10000,00;0;Orly;France;2023-09-20
23951;Lindsay Becker;Female;1981-02-15;43;10000,00;0;Les Ulis;France;2023-10-23
23952;Nelson Dominguez;Male;1981-03-12;43;20000,00;0;Saarbrücken;Germany;2023-08-31
23953;Shane Mehta;Male;1982-05-09;42;20000,00;0;Berlin;Germany;2023-05-03
23954;Jonathon Serrano;Male;1982-01-04;42;30000,00;0;London;United Kingdom;2023-04-08
23955;Lucas Cook;Male;1981-01-07;43;20000,00;0;Villeneuve-d'Ascq;France;2023-12-18
23956;Morgan Coleman;Female;1980-08-26;44;20000,00;0;Ingolstadt;Germany;2023-07-11
23957;Louis Zheng;Male;1979-12-05;45;10000,00;0;Leipzig;Germany;2023-10-27
23958;Amy Lin;Female;1981-04-15;43;30000,00;0;Verrieres Le Buisson;France;2023-11-19
23959;Amber Parker;Female;1980-11-29;44;30000,00;0;Bottrop;Germany;2023-02-24
23960;Eugene Zheng;Male;1981-06-05;43;30000,00;0;Frankfurt;Germany;2023-08-15
23961;Karen Huang;Female;1980-12-19;44;30000,00;0;Saarlouis;Germany;2023-08-27
23962;Sandra Yang;Female;1984-11-12;40;10000,00;0;Morangis;France;2023-01-28
23963;Gerald Jimenez;Male;1984-03-07;40;10000,00;0;Bobigny;France;2023-08-20
23964;Arturo Nara;Male;1940-03-21;84;10000,00;1;Saint Germain en Laye;France;2023-02-25
23965;Dustin Shan;Male;1968-01-23;56;10000,00;1;Frankfurt am Main;Germany;2023-04-30
23966;Grant Sharma;Male;1967-08-31;57;20000,00;1;Lancaster;United Kingdom;2023-03-30
23967;Veronica Suri;Female;1967-08-09;57;20000,00;1;Newcastle upon Tyne;United Kingdom;2023-07-07
23968;Caleb Baker;Male;1978-06-04;46;10000,00;1;Oxford;United Kingdom;2023-09-20
23969;Cole Sanders;Male;1972-01-02;52;10000,00;1;Bobigny;France;2023-07-14
23970;Rebekah Fernandez;Female;1967-04-14;57;20000,00;1;Paris;France;2023-10-28
23971;Lindsey Jai;Female;1972-08-29;52;20000,00;1;Berks;United Kingdom;2023-12-07
23972;Clarence Liang;Male;1966-11-01;58;20000,00;1;Saint Ouen;France;2023-10-25
23973;Zachary Long;Male;1941-09-06;83;10000,00;1;Paris;France;2023-11-25
23974;Susan Huang;Female;1963-10-20;61;10000,00;1;Orleans;France;2023-12-22
23975;Frank Blanco;Male;1975-04-19;49;10000,00;1;Dresden;Germany;2023-11-22
23976;Rachael Arun;Female;1963-09-18;61;20000,00;1;London;United Kingdom;2023-03-30
23977;Gail Butler;Female;1963-08-24;61;20000,00;1;Metz;France;2023-08-02
23978;Philip Ortega;Male;1979-09-06;45;10000,00;1;Liverpool;United Kingdom;2024-01-05
23979;Damien Chen;Male;1967-02-17;57;10000,00;2;Hannover;Germany;2023-06-15
23980;Sergio Garcia;Male;1961-12-04;63;20000,00;1;Villeneuve-d'Ascq;France;2023-09-24
23981;Cesar Martinez;Male;1961-05-17;63;10000,00;2;Roissy en Brie;France;2023-02-24
23982;Adam Diaz;Male;1959-08-10;65;10000,00;2;Bottrop;Germany;2023-08-06
23983;Taylor Reed;Female;1960-05-21;64;10000,00;2;Cheltenham;United Kingdom;2023-05-19
23984;Kelsey Kennedy;Female;1959-10-13;65;10000,00;2;London;United Kingdom;2023-05-04
23985;Janet Torres;Female;1948-02-14;76;20000,00;1;Kirkby;United Kingdom;2023-08-26
23986;Tanya Torres;Female;1951-04-18;73;20000,00;1;London;United Kingdom;2023-05-16
23987;Dawn Sharma;Female;1947-04-02;77;30000,00;1;Cheltenham;United Kingdom;2023-05-24
23988;Cesar Sánchez;Male;1946-12-17;78;30000,00;1;Wokingham;United Kingdom;2023-06-05
23989;Damien Beck;Male;1958-08-22;66;30000,00;1;High Wycombe;United Kingdom;2023-02-11
23990;Claudia Huang;Female;1954-09-30;70;10000,00;3;Colombes;France;2023-11-08
23991;Todd Zhao;Male;1948-07-23;76;10000,00;3;Les Ulis;France;2023-10-29
23992;Bonnie Chande;Female;1985-11-12;39;10000,00;0;Bendigo;Australia;2022-09-24
23993;Rachael Fernandez;Female;1985-11-02;39;10000,00;0;Port Macquarie;Australia;2022-09-17
23994;Raymond Subram;Male;1986-04-08;38;10000,00;0;Melton;Australia;2022-09-25
23995;Bradley Carson;Male;1985-12-01;39;20000,00;0;Melton;Australia;2022-09-08
23996;Richard Lee;Male;1984-10-16;40;10000,00;0;Hobart;Australia;2022-09-09
23997;Kristopher Srini;Male;1983-11-06;41;10000,00;0;Findon;Australia;2023-04-17
23998;Arturo Raji;Male;1983-11-23;41;10000,00;0;Findon;Australia;2022-09-04
23999;Gilbert Li;Male;1984-02-21;40;10000,00;0;Seaford;Australia;2022-09-27
24000;Randy Yang;Male;1984-03-26;40;10000,00;0;Silverwater;Australia;2022-09-11
24001;Arthur Raman;Male;1983-03-11;41;10000,00;0;Warrnambool;Australia;2022-09-01
24002;Thomas Harris;Male;1982-11-24;42;10000,00;0;Hervey Bay;Australia;2022-09-24
24003;Warren Kumar;Male;1983-06-19;41;10000,00;0;Silverwater;Australia;2022-08-29
24004;César Raman;Male;1981-10-30;43;10000,00;0;North Ryde;Australia;2022-09-25
24005;Julio Jimenez;Male;1984-11-03;40;20000,00;0;South Melbourne;Australia;2022-09-01
24006;Peter Deng;Male;1985-04-02;39;20000,00;0;Rhodes;Australia;2022-09-07
24007;Randy Huang;Male;1984-09-23;40;20000,00;0;Wollongong;Australia;2022-09-15
24008;Monique Munoz;Female;1984-07-16;40;20000,00;0;St. Leonards;Australia;2022-09-12
24009;Alison Anand;Female;1983-03-13;41;20000,00;0;Matraville;Australia;2022-08-30
24010;Walter Alvarez;Male;1972-08-20;52;20000,00;1;Lille;France;2023-11-18
24011;Morgan Thompson;Female;1972-06-02;52;30000,00;3;Oxford;United Kingdom;2023-06-17
24012;James Lewis;Male;1971-05-09;53;10000,00;1;Bobigny;France;2023-10-14
24013;Jay Ruiz;Male;1966-05-23;58;10000,00;1;Paris;France;2023-05-13
24014;Geoffrey Kovár;Male;1965-10-10;59;20000,00;1;Poing;Germany;2023-10-12
24015;Jenna Hall;Female;1965-09-13;59;20000,00;1;Esher-Molesey;United Kingdom;2023-06-13
24016;Karla Sharma;Female;1964-11-18;60;10000,00;1;Les Ulis;France;2023-07-21
24017;Rebekah Lopez;Female;1965-05-25;59;20000,00;2;Darmstadt;Germany;2023-09-08
24018;Barbara Gao;Female;1964-10-21;60;20000,00;2;Hamburg;Germany;2023-09-13
24019;Barbara Raji;Female;1970-10-16;54;20000,00;2;Cambridge;United Kingdom;2023-06-15
24020;Francisco Raman;Male;1964-12-19;60;20000,00;2;Cheltenham;United Kingdom;2023-08-18
24021;Clinton Munoz;Male;1969-05-09;55;20000,00;2;Pantin;France;2023-10-16
24022;Dale Beck;Male;1963-11-11;61;20000,00;2;Paris;France;2023-11-15
24023;Bonnie Nara;Female;1963-09-18;61;20000,00;2;Paris;France;2023-10-29
24024;Marie Malhotra;Female;1975-04-19;49;30000,00;1;Eilenburg;Germany;2023-09-27
24025;Eugene Zeng;Male;1965-07-01;59;30000,00;3;Hamburg;Germany;2023-08-29
24026;Jill Serrano;Female;1976-09-01;48;30000,00;3;Milton Keynes;United Kingdom;2023-06-10
24027;Omar Tang;Male;1971-04-19;53;30000,00;3;München;Germany;2023-09-09
24028;Adam Hayes;Male;1981-12-03;43;20000,00;0;Versailles;France;2023-12-23
24029;Haley Howard;Female;1975-12-04;49;20000,00;0;Versailles;France;2023-12-01
24030;Deb Wagner;Female;1981-03-12;43;20000,00;0;Warrington;United Kingdom;2023-06-26
24031;Tammy Suri;Female;1975-10-23;49;20000,00;0;Reading;United Kingdom;2023-06-02
24032;Micah Ma;Male;1980-05-24;44;10000,00;2;Paris;France;2023-12-22
24033;Katherine Reed;Female;1981-05-10;43;30000,00;0;Paderborn;Germany;2023-09-23
24034;Pedro Ruiz;Male;1975-11-03;49;30000,00;0;London;United Kingdom;2023-06-17
24035;Jaclyn Wu;Female;1924-10-05;100;10000,00;3;London;United Kingdom;2023-04-06
24036;Jay Vazquez;Male;1980-12-23;44;20000,00;0;Saarbrücken;Germany;2023-09-20
24037;Ramon Guo;Male;1980-10-13;44;20000,00;0;Versailles;France;2023-12-27
24038;Evan Turner;Male;1980-03-03;44;30000,00;0;Metz;France;2023-12-12
24039;Cassie Xu;Female;1985-10-07;39;40000,00;0;Orly;France;2023-06-05
24040;Jennifer Bell;Female;1975-03-10;49;60000,00;0;Hamburg;Germany;2023-07-07
24041;Chad Tang;Male;1957-03-30;67;10000,00;4;Werne;Germany;2023-10-30
24042;Zachary White;Male;1974-03-27;50;10000,00;2;Paderborn;Germany;2024-01-05
24043;Charles Kelly;Male;1973-08-09;51;10000,00;2;Paris;France;2023-12-03
24044;Arturo Kumar;Male;1973-11-09;51;10000,00;3;London;United Kingdom;2023-07-21
24045;Shannon Martin;Male;1973-08-16;51;10000,00;3;Runcorn;United Kingdom;2023-10-05
24046;Cristina Chander;Female;1974-04-22;50;10000,00;3;Hamburg;Germany;2023-09-24
24047;Clarence Yuan;Male;1973-08-09;51;20000,00;1;Kirkby;United Kingdom;2023-07-05
24048;Gregory Tang;Male;1979-04-17;45;20000,00;1;Cambridge;United Kingdom;2023-07-20
24049;Byron Gomez;Male;1979-09-13;45;20000,00;1;Neunkirchen;Germany;2023-09-03
24050;Clarence Nath;Male;1979-08-10;45;20000,00;1;Warrington;United Kingdom;2023-07-21
24051;Colleen Nath;Female;1973-12-01;51;30000,00;1;Stoke-on-Trent;United Kingdom;2023-07-11
24052;Priscilla Goel;Female;1974-01-19;50;30000,00;1;München;Germany;2023-09-14
24053;Jose Allen;Male;1973-11-09;51;40000,00;0;Neunkirchen;Germany;2023-07-27
24054;Gerald Hernandez;Male;1972-08-15;52;10000,00;3;London;United Kingdom;2023-07-23
24055;Louis Goel;Male;1978-06-12;46;10000,00;3;Berkshire;United Kingdom;2023-07-21
24056;Tamara Lin;Female;1972-12-09;52;20000,00;1;Suresnes;France;2023-12-01
24057;Ricky Alvarez;Male;1983-10-19;41;20000,00;1;Orleans;France;2023-12-07
24058;Alvin Lal;Male;1978-05-20;46;30000,00;1;York;United Kingdom;2023-08-23
24059;Tabitha Navarro;Female;1972-10-19;52;30000,00;1;Neunkirchen;Germany;2023-09-03
24060;Bonnie Deng;Female;1978-01-29;46;30000,00;1;Frankfurt;Germany;2023-09-18
24061;Kelvin Luo;Male;1971-09-10;53;10000,00;4;Paris;France;2023-01-05
24062;Crystal Cai;Female;1972-02-05;52;10000,00;5;Orly;France;2023-08-05
24063;Micheal Suarez;Male;1977-11-03;47;20000,00;1;Paris;France;2023-01-29
24064;Stanley Fernandez;Male;1972-04-04;52;20000,00;1;London;United Kingdom;2023-02-18
24065;Lori Gutierrez;Female;1983-01-10;41;20000,00;2;Maidenhead;United Kingdom;2023-08-21
24066;Brittney West;Female;1978-07-15;46;40000,00;0;Bottrop;Germany;2023-10-08
24067;Carolyn Raman;Female;1972-12-17;52;40000,00;0;Frankfurt;Germany;2023-09-30
24068;Edwin Yang;Male;1972-08-14;52;40000,00;0;Werne;Germany;2023-10-25
24069;Jessie Chen;Male;1978-04-23;46;40000,00;0;Maidenhead;United Kingdom;2023-07-25
24070;Cameron Shan;Male;1933-02-17;91;20000,00;2;Tremblay-en-France;France;2023-10-08
24071;Victor Suarez;Male;1977-02-22;47;30000,00;1;London;United Kingdom;2023-05-21
24072;Randy He;Male;1971-09-03;53;30000,00;1;Sulzbach Taunus;Germany;2023-05-30
24073;Grace Taylor;Female;1970-11-23;54;10000,00;5;Kirkby;United Kingdom;2023-09-17
24074;Grace Alexander;Female;1976-07-05;48;10000,00;4;Werne;Germany;2023-09-18
24075;Peter Saddow;Female;1982-03-12;42;10000,00;4;Boulogne-sur-Mer;France;2023-10-21
24076;Casey Hernandez;Male;1976-10-13;48;10000,00;4;Paris;France;2023-10-08
24077;Tony Rai;Male;1976-03-15;48;20000,00;2;München;Germany;2023-09-12
24078;Neil Martin;Male;1981-12-15;43;30000,00;1;Saarbrücken;Germany;2023-04-08
24079;Andre Raman;Male;1970-04-04;54;10000,00;3;Lancaster;United Kingdom;2023-05-21
24080;Billy Serrano;Male;1980-10-14;44;10000,00;3;Berlin;Germany;2023-07-28
24081;Alexis Hughes;Female;1934-08-01;90;10000,00;4;Metz;France;2023-09-07
24082;Regina Rodriguez;Female;1975-12-10;49;20000,00;2;Morangis;France;2023-09-03
24083;Max Moreno;Male;1980-07-08;44;20000,00;3;Les Ulis;France;2023-02-15
24084;Jonathon Jimenez;Male;1970-05-22;54;20000,00;3;Saint Germain en Laye;France;2023-03-08
24085;Autumn Gao;Female;1970-06-19;54;30000,00;1;Gateshead;United Kingdom;2023-03-09
24086;Dakota Gonzales;Male;1975-10-04;49;30000,00;2;Hamburg;Germany;2023-09-25
24087;Hannah Wilson;Female;1975-09-07;49;30000,00;2;Paderborn;Germany;2023-11-26
24088;Damien He;Male;1968-10-13;56;20000,00;3;Stuttgart;Germany;2023-05-14
24089;Dustin Yuan;Male;1983-04-06;41;40000,00;0;Colombes;France;2023-05-30
24090;Cassandra Perez;Female;1971-10-04;53;40000,00;0;Colombes;France;2023-06-05
24091;Dwayne Munoz;Male;1971-12-31;53;40000,00;0;Münster;Germany;2023-11-25
24092;Jillian Gonzalez;Female;1972-05-25;52;40000,00;0;Werne;Germany;2023-11-01
24093;Claudia He;Female;1977-03-11;47;80000,00;0;Runcorn;United Kingdom;2023-02-02
24094;Julio Diaz;Male;1967-12-18;57;30000,00;1;Cambridge;United Kingdom;2023-01-29
24095;Julie Andersen;Female;1973-03-15;51;30000,00;1;Versailles;France;2023-06-25
24096;Diana Vazquez;Female;1940-03-21;84;30000,00;1;Roissy en Brie;France;2023-05-23
24097;Francisco Fernandez;Male;1939-10-30;85;30000,00;1;Berlin;Germany;2023-12-31
24098;Olivia Howard;Female;1982-01-12;42;30000,00;2;Darmstadt;Germany;2023-10-14
24099;Sarah Smith;Female;1971-03-18;53;30000,00;2;Erlangen;Germany;2023-09-30
24100;Jenny He;Female;1970-09-24;54;40000,00;1;London;United Kingdom;2023-07-04
24101;Kaitlyn Anderson;Female;1970-09-30;54;40000,00;1;Watford;United Kingdom;2023-07-11
24102;Andy Torres;Male;1975-04-12;49;40000,00;1;Mühlheim;Germany;2023-01-25
24103;Billy Dominguez;Male;1970-01-30;54;40000,00;1;München;Germany;2023-02-17
24104;Robyn Ortega;Female;1970-01-01;54;40000,00;1;Runcorn;United Kingdom;2023-08-27
24105;Carolyn Sanchez;Female;1979-10-18;45;30000,00;3;Versailles;France;2023-03-16
24106;Kelvin Shan;Male;1969-05-30;55;30000,00;3;Villeneuve-d'Ascq;France;2023-09-07
24107;Jonathan Jenkins;Male;1974-04-01;50;30000,00;3;Erlangen;Germany;2023-11-02
24108;Tonya Lal;Female;1982-08-16;42;20000,00;0;Kiel;Germany;2023-04-26
24109;Eddie Suarez;Male;1982-12-16;42;20000,00;0;Paris;France;2023-04-13
24110;Kaylee Brooks;Female;1984-08-10;40;20000,00;4;Drancy;France;2023-03-19
24111;Cameron Long;Male;1983-07-15;41;20000,00;0;Drancy;France;2023-08-15
24112;Mary Foster;Female;1969-04-21;55;40000,00;1;Warrington;United Kingdom;2023-10-12
